Connected to /dev/tty.usbmodem1101 - 2 loops 0 phase difference
H_min: 0.0000 | R:   69 | Data: 48346cbcfd20042986987efd3e9a971a5dc8b00bd6eaf07a9c50ca56bdbfe73f56a617efd949d8ee82c5154b91b3f3e1d256ed0d84ea3a6155c74c6b2c2d67022b2d0345de58f482c2169e1e3f5cbe57d02c18c6168dade79a6b34eb2d0c929e603753a20c4effb98666116075506d04cd92ad7a650cc4f31caab32af598aa35
H_min: 0.0000 | R:   74 | Data: db467462bc1fcad5e56a7b4dcf8221d07330a24b3770b84266b48930b873241dd2eba33556fda46900e7898e0735b34ccbf20ed998e5c836ef917dbd7d7a3e7bea33577cb0e6855c8f6ee604be88c11ac295bae214bfb2528aba0f864e4255c993bc6c173c3c0f52d2830382372461da9a241a0f559fa5e7dfd4f07866e3fb54
H_min: 0.0000 | R:   71 | Data: f9549b9b341bfc3f83f8e5dee24c2d9665617ffa946d0161d481d0c1eb92cdc4bff6f4930ef9f0c5ae90bf5c14b05fa6bd2914faf2ffbfc6fd31d6b2d83349a271f88e9aa6cff9baf887ca91694b8c481e9f8721d23d8c4c2b8af79cbc6f4cfc0100aaa59627392f36f06551d1834f6a415e103847b5e7f2f55d5304eef304de
H_min: 0.0000 | R:   69 | Data: fc909d50ea46bb0e1769c85125e57614dd0f804a68eeef2354a1de4f0819c04f399e54e080cde306970de9999259f36bc09fd9d9fd287d89d227d6c2f63b46edc3adc2ec8803c721691d017850b2eb6f26b9c1a865e75f4c386402c7046c45da054067bce6f8e362245a285a98cbd93ed69ffb48ea6962c0013bb5dd742f1656
H_min: 0.0000 | R:   73 | Data: afe22685b44b206d2dbec72cdd21c6db7a0af31b6922c14e04c7fb875a6f924b12c70680b6434447cc3fc333efcd0f57b882eb285a01dce43d535cdb86199f2d1b08bd05a2cc826f3df69b6153765db772129f9570de32b064cd52d2b62fb794842b662ac38aaefbace0e868fca86ee89c45d1d54db46f7dc7d13b3fa4d6153c
H_min: 0.0000 | R:   74 | Data: 2a78bde0001e9b76134cb6657585cca9d06da7857cb4c96f42c35bfb6b10c1614e43306e059d846504002ce76a0c94b334b492501821f8cbd50e039d32ce64af7f482e4c4b1304ed04f910bc5563ef27a5d45c948c80d576be02733614f06fc2a25e58e082d4d7879f5bc75042b80a87cf136b78809f1d9d00ad026a01043592
H_min: 0.0000 | R:   75 | Data: 653b86ceb048313f19aeb358048c12b890851eb36dcbbb59ada54d0207bd86ea437bbab1400602b2773fac85d999546012b4ea2ba7319ab2650ce65aa895f893426403c1de2fb9c7687fc5ff1aa58404345e07dafd1f92d17626315a80d6f66ecd72070e4e633c0bff564b65bd32df955b52ed4fd61d08a902d3ce2662d4124d
H_min: 0.0000 | R:   70 | Data: 6c52b09eea964d28d0dd1600a5c43747556670c4382559cb26eeeb2ebadea84ae4279015f65449964a6b4edc485baab60233a00e15ecf13f681827c118fd10fbf6660c5a1c79b3f5a65caba9ef43db3fb03171fb3412f3b087fb4d1a473d46b92c2fba50eb5296b13356f9629dbd91a6933079158f19f2ba8cb11abdb117e498
H_min: 0.0000 | R:   69 | Data: 0497792bd5049cada3aa9cf37f19e072d79475a244c2dbd7c7215b553856e65f602a56c48dd4dc9978c0f87d37d41e2ec7a612c33be06c4f71bb7b13b6ea4d5466d19a889a22408094f73e60bb76c0c5351c29f31f7bcf41e3d3b9479690f54f05cf8bc887fe13c141080fb826df644ecd2aeb076d427b40848ca166ed35ad15
H_min: 0.0000 | R:   69 | Data: 1a5f5a86c431e91f124b94f32f443984f54a7f9fd1540c2f754e77dda1fca29e45a8d42fbf41ca03a2d6fdc97f9ca2b6e8126ce5a20b8cad2f3b1d74bfb298ed94e3bd42d2d08ddf99842cae57bd8e369407f0a17538961fe8d221c661218fad7910298c674ef83dd43fe31ee796f06b4fdcd7d86d9b0d2a73e4309d6b9b9610
H_min: 0.0000 | R:   75 | Data: 2222e9ca7c6e69f607394b88943f8fe17fd9b6a8203f7a5aefa2c3acbaa9b98e7b97534665142f47f1ce640cba60b55d7549985c13bf04b235d80d6e8caaac09bc52c366e2dc77a1066baf7a8026c7714ce222926d884ddd46535e5dad689b0e4c9a1286139beb0cc8f377933349c085cfaf28f628786ba1770d2fb12a0fb3fa
H_min: 0.0000 | R:   66 | Data: 013805be092c381d22c8b26ea97d39e38bfe91b7ef42fb6b5175a52ff9a5830714fe7025d1384dea10deb73b33ffd921ca98d7c56eb0df47291d1ee08d5c5794c272eb5c32f47bdc15e117ec4d62ac339e467356e22314373f9611eef9e1b3ce524155383bbb3e865421b57b5eb98860d0d5541d833047ead058727a80c31315
H_min: 0.0000 | R:   72 | Data: d4e25010153f1c4c804f666cf371635f50c83e8be70b2530074c44e50ab6626f09dbf2ee52b2a1bbaad5d00d00b4a154e7c24185e894f17cec788fa9a04acba0607b167488364740e11585bc69a27eb418264fec19a7efe071b8157af523e28d19e1cd34b39f16fb031d88998913d4266de8c6a2361b1c0148e2f4a6ba150c70
H_min: 0.0000 | R:   68 | Data: 873812a30a0da101f8cf6f960645ef3d208dece618802ad2ecada4ed21a675928555b8e1b6d382eeeafff1d5e212223db5cfcc22c926702d409c3203b73ea1f170991c3fe7912a630153a79edc64d28c46e8606f3b38246017c4103aaed3efe4a6eff45caa52304b878b8fc5ec68fbb57ff188e0875dd1ea907376af280da68b
H_min: 0.0000 | R:   69 | Data: 32409d3e7d9dc0518e2c7abe03a7ef9657c9dee83f21ae78bcdac426aeec45c64dbde5f1273756b3c6807704ab071b16a75b86e3799c9af36812041617ca1d24406f36d4aa1418e0889baa6be92e55e7987e57f2b5cfe58afa8fd2715c4e27e7301a28253c655b288053fbc8118310b51e0b87175140f61ea6199c2ac3239539
H_min: 0.0000 | R:   72 | Data: 87ce029a731f0175410eee576ecf07a3884966e255b77c15402d1015f3f9a39a8138a5321467c43fc27454f1867c45a01a9f16ad8e758f2ca33449a1066d4d804aa50ef6bf83118e388f04cc0b85851908ba485d44a5a35095133f86c1a62218cbe90a07ddbd7cbee42ef32abeb4162d2a852c67576b5f41c686e6a4f3c0fe48
H_min: 0.0000 | R:   77 | Data: 89945ec22baa420656f7a9fed0ecdf201e00dc3877197016ff8f5bb7b21302067a393fdd123592d84e3a6f577bbcd11ac6ce5958acbce0b65c291d8d5ce03d9051e90182382e80b2e4723d932db6e4ad40d7cee200aa2a900de4b3abb153899b4a8281e7818a715723bbe37711228cc53391f6fb3afe669697b16032020fc72c
H_min: 0.0000 | R:   73 | Data: 51205c012a575932b230d348476ed2fa28816921101310f41cfe64ea87d292a8eda83d80f09c50cdeadab08b730a0eea0e16fab4b9d7e2fe61d45514be06ed5982bf7e3ffb6b278efb23d9933db630fffe8b761500d8a5c1b3ac4f04228fcff009cd9da5acaeb9288535a2c32b39fec8592ca9839b8aad12d00fdc4ba61e149e
H_min: 0.0000 | R:   70 | Data: 344244af9d3e1c33e95a9785cf696efe3e2435029f2160f2d7098180a69059c3bf099b841b2bfd19c756a926eefe3dcd4e0f7bb5969bffa3fef4fce3aea3e5db474b3e2b440f81d6874cc4771269d02e05a25bb64f87b5633377c6bb40e4fcb4b7e80d039bba8f93ddc3518ec9406feadcdd8d5d077ab8bb7772c132fe8bbdc8
H_min: 0.0000 | R:   74 | Data: 3a782f573fae7db12b348426e19ab66456df7ee05d64b9f18126f7b42a60dc3d6d0a183581cb417f9d8b53aeb61787453d7c3c6d25e0175487dd93c04593aa47fc38d321a159d669c837380e8626e63469222f11d9e916624e2dfdf271c734f9a3daeb88e37109eb762f0449cf0af483d036e4211c313a4ff36b590e098d0d45
H_min: 0.0000 | R:   72 | Data: 7fa560dc383d0e351d3e8a105b5109ed6fe0182a53e40ff690f7282e466e27f86a7e3f6efe57150d3437dcc5544f1001a8e813625c0dc3c6008ba1273bb380bfec4a2bd7ffc127950586290a7856d1f1d23c986925a68d72479a4e4a333f25e33182aa3ba84dc6f3ce838afb4ace8aa339ddd955c4892ed81b168e853e397eca
H_min: 0.0000 | R:   67 | Data: eec57566b7fe63014c422d8550336affcc29a754bb7c1c084e2768b6117a40f259de7a44bf3809178b3bb11e500213031e9d251795b7a2fa86bf11f6403d3b63259a10f646b9fd306bc5c08528390e4f09b2d0d4d525828377d30e1aaef9f1e130f4e9a69a6e8b618f9d21e9fab215fe15cad15b1d8ff8d201af54990b211627
H_min: 0.0000 | R:   69 | Data: 81aa15c55cce0a793d99e17f86fda87bdcff3ba19d663fb1f4375abd372591c6d0d945658555528d3c67e60307f8318c6a7aeca18ca518297abe49c108bf03158f840136c2db22f33259f1d9cfd9e95110691e47b96b897ae1af13d5fdc1233225b01bf251f62458db072f0758f84228ba274fd20daf87e0edfa3f14521e6932
H_min: 0.0000 | R:   71 | Data: b1bd48ed12f91f2a62dd4550a53493d0f1c4b77cddcc8077ae41062a3901940f02fec0a80ff8015eef45620e87e7770fba2506d9fde0024c31fe153108a6ed229667af27d199c63565b07f14b384cb628d19937ac19930d575d3fb2e4da5d467e5060eead121f52f6829d2d51603941aaf1d9411957f72b751efd38e81d591ff
H_min: 0.0000 | R:   71 | Data: 779747ff81ac6b242815b978e2a476f97986e9839d1118d268414782700a0b14f6c1013c86b84804784580214fc041ffb93f423ebb56c5d54dda3d9650b45154f8c687576e13d1f4da1d3142c1522a88210be89ea7772bb6e0480697dec6e61d64ebbd506e5ea59d5333292145edbe5921747dfa4d7e91472452d90debc1b44d
H_min: 0.0000 | R:   72 | Data: 86187cd00819d6b610a371fe130fc6182e7cd80f397096999f8e80e66548d325533e3b77b366eb9ca041c3762e4d8e8710677b434d7dc9057a63fd1dd65dbf963b272e00d1309e7eb422f62c6cc5e051129cfd938be9cfb9b25b70174ed8edb1e65dd802ec6748e21e29c0eb30726790dfa31b5ea86e67aaa4f8e7f334208b02
H_min: 0.0000 | R:   72 | Data: 3dde10083283ce90cb0f426baef35a2c05cd4e49ab963ce1a188e215a6d8b501085315b2f9071bc832eddf4d6e5f640416581ccba141e60f3ee3fbc59ed8fc6d4e4b988d8542c2d98848ca7c7e463bcaf21d4684deb93ed2e8dfe65c053f63e9da514f7544e7ee5a3e5fbce89e0805f12a750b7d1be944e8387aae7349d86fe8
H_min: 0.0000 | R:   71 | Data: 0e54904840401016f9bad9c25e33049cbed7a9f24f71b6fa41ae50a2638df5419d065c1bc0d76af667aeda23fe21be1b59636620847efccc32e92f272cdcf8d0d848d2dc3cedb606bd57f9a902ceeb0cf4b379febb3a8a072699a500f6162f31704d549ec5b68dbbf1d452fdce0d77bbe66a876490663b3bac0945e504496316
H_min: 0.0000 | R:   74 | Data: d1fc615d2ffb6ada38fbc1adb332136c9a778af09d98efa65d021b22ee7d54cbcc3a77bd7ab148d020cd9aea01bc2a7671047532815866e24a71f5ed5c8b3bf625f06cc7035fd7d7b094ddce03683ad22224b07d063e5b7d035bc03d57104947ef4d387157239e8bd8a340a2c9b6b42181eccd725e32fb2848b9bf00ae8a99e3
H_min: 0.0000 | R:   71 | Data: fe58321dcac56991a83cd50ea77bb28c393e9286056eeeba2b5fbfacb6803388cb48454bde9b77e863b6418c013e4508d9e2cc647faefe1983269d5c7cf521b318c72de55f717bfc994a0fccb2ab035bd80ba34531dba8ab523cb83b7ff81edbfadee6f995578c9f14d4bb381a266b0148894570e69da425d9b89acbe5b4e9a9
H_min: 0.0000 | R:   72 | Data: 08bdf6ff7289c6d275860f49e636056f7537cd819e14722dfa10839d7e2f41c93c9e3ad2f135c07919afcde0b2d514347c3a767dc7b7973529861038b6b539ec6bbb88d24fcc749d3b1e36630b69b42f609f50942c46986ae4dda98ac5a77669fde313120fab066c3b0d693677d3dc471bbc7aaaf185889ea7b1307ad45b98ec
H_min: 0.0000 | R:   69 | Data: e057715592e1e0f6f296c77d6b85e510fc4549ad2d5157db1fc67f90264a6c532cfee091e0af3b47a78cb88b48081c4829117c69f42d353199b02b5e0e33aaaf11b6284625818bf7fc2cafafe8bca0489370622115de8dade8dc289e8558c1fb935ee252369c0fef609bd15e128284041fcbedf034e1e653cf5c39161b554f51
H_min: 0.0000 | R:   74 | Data: 0c3d517e92f8fd7f0e0bfe4c7dadc83e9f331d161d87bf42726e50c83735d08a5721aa453b764b782abfc31b41a9abcb3d4ff5116507f99ed40b3606cbf179474887f14b035710a0f97ffa2abf98622bac71ff8801c2f2535263e2413ca4313b3490073f7fa000c78ea31a61f9a3bf6d006fc4a436eba7fe7e1f9747a0b21f2d
H_min: 0.0000 | R:   74 | Data: 9752585cf4cfb436773ad69dafa849500b0d26cfea3f486a09f1393a8f124ffbf3270cacbe4e04724f291120febe1310dfbcd3f4f047656561863dc468a486ab0bb174beacad85dacdd7710f3de30afe3ecc14d1ecb42294a22af6508e194b6e8c0bc117dbc1d270231db47a741d86ec0c273f4f476d97f42a6bbb81c5a508a1
H_min: 0.0000 | R:   74 | Data: 0c4740d4bc71eeb5a1d8e382b63870babffce4966b554617e00858938d8c692ac44746d0aa62fa327a0efd4c8f52b29d2cfa04dce07077363b70b151ab20e03aadcc7c93cca54edcd3deda74d576e477d372ddd78125bc1eebe25ae553c8c06af43a39bba3eef0def1ed8ee439fc65f7db01ce43e7728371b477c7cdeb326ba7
H_min: 0.0000 | R:   69 | Data: 30c08acf43bb793cca05448580ed8519c57e75695593afa1c28c650bac5cffa7777e97de8e74669b5196d011631bdae3149fab88e336ad2c80b894ad34237736ebc85e721e80d1549d54ec90d7a719163469b65ba6f54c6b3c2e64f40319968a04d0611effff815ca45089a6660ebe3becbc4ea2a40f1237f025114d5c138118
H_min: 0.0000 | R:   75 | Data: 47133496cd88bb8215e43a0f6d1556934015d7f014a3921bbdc03743eb5678510c891ac766f485a905f217de604d5a81bc0cff74a6b9147e21b55224836e16553eeb06c9eff902eba2d973ac347dfce55b852b48652b45124bdb9de471bc69ae45c3d37bfd8a2c0aaceb6d0f2e3e81597dec75f9d50fa230250ddbf3735388e9
H_min: 0.0000 | R:   71 | Data: 492c9906a8330e5b4efdcf4d5f8c9dfa3de969da839d9ad641b5b9d5f96744c99d3f00d1cdf8fb7b10b562019c6c823b693a4c3d017539c4707f32fdd6a5b7a834036b1d2ca66f43ee83d61cbc015f3c7d16e257470dba5ee3c88abc07b93fabc472480d1bf8d4127da4b86d38f68c16939a2947a74c2734a0432ce0a401b1ec
H_min: 0.0000 | R:   67 | Data: 03bf054632c13295284df154c559179b48a840369799c35bbb27412078e8845c91e9a66f2f84bbcacfe10a4362c7390418704fc610885baf7b741cdafebc9d8bee2fae37a1e86a01e63f1e7c1f99efde49651840ec70fd7adc7c3f11d4c53078148005016bf23af104690216cf1bfba75fc5e8d3cb3ad03150de55c1b6cdd874
H_min: 0.0000 | R:   78 | Data: 6b1ddea264e6cadbcc53f5587e5ed7f0055ee1bac9b59d24e2b7417d69dbadff4cd37dcef229ae9cbc566e15256b1e859c6ed10270582e5917aa2ce373ab3ecbf4ad9b2a928a7d18bffeca372419e0c359aa9525c3a287ffe9aaaa4b45b0ace68465722082825b164ecbca92d7618b30d1e02b2a3930695cf25d23fb2e94a8c0
H_min: 0.0000 | R:   72 | Data: eac1f76756586255a160c4a00624ae8fbe47bf7bb3b3df15388983ba4d805054b410c8c20a5c4544ad9f6f6ba9f26770479160f956031d9e81d6d5938a6af89d2bd98dba8711b3baa59fdb4b571610a05367f03fde8762b26d8797fbc1e875e20ff4a7f18930aa59c063de993daf69e7d6226307875d89be5ab9d46fe892ce2e
H_min: 0.0000 | R:   71 | Data: 630cf713f7ded86f72cff41aba804d585cc7dd8ff62d6665bfdd00cf90b591331d065180766bef22293d47d6ab5cf35ba8297123996eaf7c3a462cfa6d1f390704b0621ee2b30de3eb22b497bdacee5b2ae788d0ac2ba4cbd6baa4740d7235e68843850a256c29a053f45d5110b8152623c45cae0d0a10186b749cad0e15a0ea
H_min: 0.0000 | R:   68 | Data: db6a78f7677ccd2eb0a44c39cfcdd0bd32ff00ac03dd9507c121d386bde73bd7916b85567a81bae6050bca030dd2005ce6e70c4c2d7042f8125e52ee165977e1417769897fd5633617842d92a2d725e979b86da3df80c5466e9bbbe9249cc968d0deffea42305b0be73197d2a775f52e2e27a967ceeae184a339d18338b3e24b
H_min: 0.0000 | R:   68 | Data: 867fabfae10da0981b1332eae35884155aa9e44e9b934c68da5c8fdd9d016863c3764926200826c3ee4af5e4e35f5dfb72bf2fdeef79f5289eba0e8aacb0785c774eb962df97bb73b7886bd41b0c1f00ae40005ed521c147a2a052385cbfe1413dcfa69abc2465de7d6bce91658fb2056190c120650ad59c5cdfe47293c7d249
H_min: 0.0000 | R:   75 | Data: 748371c34d95778d3dd4c3912d99671d3de6e66492608d5bc4269a50bcfd32414b32b27eea002b4eaa8ef175610c8078273b1b04c95591063dc6fb1f66ea5cfac5d53d3ed861c6374fafd989aa169156e671b93f3cab51803e2e34ac765236dbeecf7109da3409441147221d6c4932e50782cdc50f52f853bb39099480a12365
H_min: 0.0000 | R:   72 | Data: d651b90cb554e266f029aec9cb91d0abb6066ce4055560f587cadd3998e0ede560886fb4aca52360f17c9a44cbff95e890e467479d838cf3068c2651b7c0be4c3b56087229d3e46a8a1fe4a1e108e7ad266bb4fbf05d419407081a19fc4f051946dbe428ec20540727d45562dda092109f1203c38580ed8c971b593a23a221e1
H_min: 0.0000 | R:   73 | Data: 1a9f7d9c5c0d98840fbe1fe69ec8538220559492de709fe140919794817eafc1bb4f51f39625e4f28991609a05b8b895b56c22eb957785acf243ed87648de825547f3aa928ab8e6182ebcb68b634e9641297baa09e6dbda6450026edbc0478e1743b041d99afe3397f7a5b735db06e00c5a8a1fa5f6b6d439fb2acaeb3c15508
H_min: 0.0000 | R:   73 | Data: 98556d0c7364641bc826f6b8ca425e613f6954b5e090cba389c0a0f46c84ac41f1d71d6679fb7e21b90a83468df60e5e3ab483c0de96cfda766224054ac83381e14ba6e92cd1fa887df655e4b5c6862db719639fe3925b4052e2f110ad3ae44d134d56839305f56233ed0d4bffb28c0c6e39c63429d4f82cbeedcb2da1f8a83b
H_min: 0.0000 | R:   73 | Data: 4d24fc337f3a8605c3678e36a02ba01fbff7237c7ac0f8e1865dd4c910bd4514e3c64c6469306f77384870067c454bdb3bf7537a92e82bb45625674a7e4026e65db2f8918cafea976ca0aacb2f1cfb82518c8af28b1ace9ff48a25fb50d738a43759d5b9ccffc5974a199f268a0c3096a7f7f683977cbcf9dfedc330d9547b00
H_min: 0.0000 | R:   70 | Data: d2b4504d411cd5866c63c01d05e055925de4fd73a88c8bfb3e2d7167cd7d5f83372661a61dd8dc95a7547e3d60d9263be2e7887faa92d605cde1432ea26a5f45fbbb0b462e1ff97ac3c999d9ee8bda8ee812c8c3d5f5be0d8fdd2393986972c84b384dfca7dbeddd121ecc3c04eff7326ca3b53a140ffb76629d13bf73c31fe9
H_min: 0.0000 | R:   74 | Data: 9817833e931c3f6f3dbf23a04a21621fbcffeb6d67baedef4b65150c73170935fcb20dd96869adc876d3c695fe591bb3fe3777d659981f50836b57d58b07eb47c0dbd78813757ace52b94dd767f027221a8711e98633a8ad823e0d8e35c1ee677ab345a961baf8011f20ffdc23f465ee8b9f8c11ceefe0eb1157abb8c6c17b60
H_min: 0.0000 | R:   74 | Data: 73dd4b30157d640291d5bea9c1f0ea1e6657898017f22e3b2f28f2ce5789874ccd192c614b99d7eba5dac0d99bf6fdd505e876c848c49aacab2d1486047ff02da6f1e7dd89e504fafa41e7e92120f2195427f7a40348e2a26d4282e879abd1a264404bc5b3a00c511456fbec460fef95eda1b7bf7840617ac5b7f67e4e08120f
H_min: 0.0000 | R:   73 | Data: 2a46f9d323c39b97c645609361e05b23e0134ef6dbb0556b417c470f3ac0a6814097550be8604b7fb5b158c39e17c4f22b1aa9d7c5be18eb98306a7a4005e4f08d57307e0b2e867824ff5fc0efc469019cf6a1f70494780601ddfbc8a68b8c6551794b332a991345cebbf18bd1f7316e62b5989f3cf45f1adb05eba30695d839
H_min: 0.0000 | R:   67 | Data: 7670d51a9f18d26b0768a5b072a8281a60641e5d1bf201bb5e394d55362bf60b76f92f42189d02f44220d74e5e88f15cb0160141cd61a4bea904f7ab8a08bfed5f7e027b9e850a544f3a20b01cdc17142bc3c3762b0bca567264c95c5d730645c20ea041570afe7d3a2e6c06ffca443342f8e44516de81d05aea3b7ff503bd12
H_min: 0.0000 | R:   72 | Data: e682b8f2d0b9f4a63072384de28656aa33bebb49305a7f2fe37e82233b8edbf9cdd2376a3655aa1f4bd63eeaf845b3a6ad5763a5666902f1194d737a22090ea0681dbb0fb09336d6119a9d172a2c9547208a18585333fdb253c3bc2f145bb887d2c5494054c20f30495fe596ac68ceb45b3176714b6cb780205fc0122a960b02
H_min: 0.0000 | R:   75 | Data: 95290b8f7a9e8bb808a352d2ca401ad2613050d21007fcb51e0dc2caf2e26ac1076892fa431867784a8d72c00b1952f6e282465441442c217c056c500d42506860756adec923465bdb7dc1ce7579685fc812faf7813f7e67f8e67ca5b22352cbd3aeee5f404e81eb937de2dd5c69e07868f5fb8c10eed401412eef407a2b70e8
H_min: 0.0000 | R:   71 | Data: b67d9f4f7f30848ef72414531ed7e7ecea27f02d1ca6f649d5c3cf809c712dfe14ac0f5c6f1c380b568cd5894fa1b6de07ea0b3f0326b7ba68d018c25992c50520a062dc5f4e80f27c642ddfea4f881258b160d42fdbca7ea17005e3c4ca20bfb6d776540873ddcfab1432511f34c0a9e33ded61131777a599388a3c17d5dfa6
H_min: 0.0000 | R:   73 | Data: f0fe85ec2cc4552bb1e46fe8191658094aed3bf6531628e57c3d5a908d7c1e8396eb46277d6786777bc4c1bb5f494141b8d75d8c1519a0ac7818498a6b9e2032ddba1cac5d885aba04f93d7d77af98064e49c07820b52ce94416d11248e4e4fa6ed17f0645127f1fb885057320128cbfcbaa36a1ec682ed24ddb2f577594890d
H_min: 0.0000 | R:   71 | Data: 82eb500ad4e4bdf470c850231868e1d512c9937cd170bf3b0ec971f4eb568fe439bebf7f60bb61c606a2ca7690c9a50d8faf3d9805953b4a7d30e2adc450303857f8a75e9b85e283aa93ff471d2f6dc40b295e5e7ab436715c51b45526fb898ed84a67946a149f63ca4ea265a671f6453ca1052cbb8e1170ac14c06ca5eb6b02
H_min: 0.0000 | R:   75 | Data: b2d4280d30534b10344df7dfb259947cbee2f345b7f724fb2ad3fd0b7448d4007cad07fac866913925437fa30090c5499c77fe2d62411aaddea8d0e027d53d155c9b1fe11d5945de4e0d12d702c2f4f455315e650370f78398e40046f33f793b46083875ecd7e27f79b1e69ef3e7d4f916b4191189c0a1e311a3539e9bb21c0e
H_min: 0.0000 | R:   73 | Data: f8ad476a9423f5b4b8f301b607efc063b8d529aa8ecaffd9bef5a192ed25d5799ca3f7b10baf8b620ca62c09b7179933229078adb1bf33f7c85867e8a9f1eeff7559d2fd6e8fecd93482be928b7595366d5e99e31a3a9949395f9ac808509104698076a9d3e1ec68c3c746feb8fab610f33ce1b315278e492e9779f35cc3f7d7
H_min: 0.0000 | R:   74 | Data: 481d0036541db2c9c5ac90cf5922e962e64a495167e84e50c92fcd075c7d133b445697d02f9226820d4e2fe43c86fb3575cebce18d02e1f6a5af600d58e1f72a9a1393d1941b4eb58c466a4122d35a7fefd44682d85ff19e06d72c5e86267b5ebd626019190e38f7c77223dc95a850d472e33295b1f671db2b352de0c01876c9
H_min: 0.0000 | R:   70 | Data: d4f1b6d19a990097ee74f2c0f452d84e45dab4658d99f7867ef86d9d1aff5584f7faf2416fc4b98654ed6aab9e3dedaf41035a62e2fc0afbb7cf9e1acf86db9eaed3ca6915bd085e770f3f0b6c2ddf58b4f082a4c1ab5d94c5334e5745ebfaf1097ac37e4d6e41ef54ff705e6de19918ec0cb156422e2742f8b8173e04048359
H_min: 0.0000 | R:   74 | Data: 56f1ec233623ec0057ebe99cf8306f9e1675577b43f1ad8b7cc52255ff80361d269eddfe1bbd231059133e7e2ca03074e21a1ae5b37954e76e4dee8abe31991a174673106533f1969ecc2cd79b478891e1ed7260e23464c5f4a000730e392ad86cddd784db68569722108b4367a6203b47597b36acf437b67aeea0768cc028bc
H_min: 0.0000 | R:   77 | Data: 5c9c734b87a4829ddbdf5409aeb7405603a893b198cf60f148bc1a14513c3da26270e27dfac872d83eec1a4cd8a349842c3242df7649dcbce54e12d17a814e335ad5d67c65c5cbb634e3622396f0287f95e3a00cb49fc022682da4a037cfef26935a99c72ed9345ee5816b4b73e1f6d664e0c13889af0a617ec726233bb9e117
H_min: 0.0000 | R:   71 | Data: e4621903b4b9701fbe5b4483f59b1b69b683a1435eadd6bca1a47e32a18529b101132c8b2920b9bc2df8288d5274a85f40fff4a55d9697ef68b491df5a8b5e3f36c28326d48fe715cf8a3fdac8e69a5323c223cf3af47400305de799988c8a34932281f448641dfc607d1909e22b41ff3f498d260219fa284943a7a31efbfa92
H_min: 0.0000 | R:   69 | Data: 3e61899effcb6229caf650f614f6c054b71276eaa752b05a326e86f2bbe408f529e362cfaee5728250aae6851c47ae2c8a600e0d50222d6d4ff80c86826919e5c7725527366cf9cd06181f3ea8c54b1896a43434d361488e0c62b94fa7e2d50fba6f0008395e0cf85f4892fffe6940f4e7d66f82e81e56cbdbed8b7fe59f7923
H_min: 0.0000 | R:   72 | Data: 7e41f91b35604b6ef2ef889486bf47bf4360b83fd099a65a5437ecccd38f1a5004ad12075ad894fda9db18f3a1bd63471ddc6ea8acd739026a91d967ba2eb462acb5ed59cd0a282609ec5903665cb50ad3156e1efed4d33748e4fab64ccfa85521a49789f6d4ee3e2b416284a8653d3e798e115677ae4790e421aa12223d8cb2
H_min: 0.0000 | R:   71 | Data: 6cfe773343ac33b35c2ada24c40242bd5d7682a54fedfe367b1450aa56c948acd45244a9873bbe53e6ad3fdb53b34a0b31801cd9126280ac9423892cbd132f05471acbcecba52b00f2199b17076177391808c8d14d17cb662ff9173fbe57a145d29591caca1ad985ee9230a72e7c8bf683b07766f2bb2614c6523c450b0d5d79
H_min: 0.0000 | R:   75 | Data: 6ec685ba7130cdae824baf7f9e748831f372040a5f91686732a538ee026ad5fbce09fe84fc93e5fff1062d14194d72a3132325fd067c9cf571fbc60e76c8cb92804c82d3d53db46be9f83845a9be6cead5be83f4fc69fda8b8259760ced8ee8e2fb79b3104f9c3c6cb519bd16015bedc55d3220732097dd418e58457858319ef
H_min: 0.0000 | R:   66 | Data: cd99553a6ec0bf34da7665e1099379feb15ef0aaeddd872bf1286ea97d9f0def0032f9f327f4b69cf7745fd0a4681c3bab05a6cd976cbd4c070d3faf62796074d2ee733dea34e0bdcc0a26bbec2040c1cb34b4ef076421a86cb9e181c63fa295fdaa326249e370729d3df9f1759d290e3040cabdba1627a629061d53beda2a13
H_min: 0.0000 | R:   74 | Data: 30c55a8ed68384a19fb8943c82be737bfeaec16ca14411859746d76870a6c3ac0bcd75a47d7047cb6752a0c95075e7efd536040d2fbd9894e27bfcf686b870d3f5d621a5990e87383b912cd58ea4818d8e1f3d504b50ebc2d103503313b33290b5f6ecb5736470802e17149f64acbb5703bda5b85552e7b1ae2b829a681cec92
H_min: 0.0000 | R:   74 | Data: c657a6ecf5e84a3b84bef084ed136a0183698c588ef2da0b264764908a4d8d5ae69cb423029c22aaae73ac57dca3a6fb26546e5c3b868d1e6ab3158e71c79e0d62922151f3a3c91a281b561f9f9bc7c51b0609665dac6c8d408b613180e318e87a27263388a708aede9fe61dccf593702a5c5ff1435b8a4073386f79da22cbb5
H_min: 0.0000 | R:   67 | Data: a341e4e969e0a2402cbac87c77029ab89e96536904bce052d0df955dccdc848c637526973f757f75e534842b9e364f394eda2033d061d4a0106a2790260d84037add4d643ed66a0dd4b4881c70b1d14c9fd8190117fae1dc314a8ba290445fa6b0f1522480486f8e1b15191391f1f5bb1516ebab0dcbb90e60f110ce4a93d1c8
